playerName,playerID,slug,position,positionID,team,rookie,age,heightFeet,heightInches,weight,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,number,teamLongName,birthday,draftYear,college,byeWeek,injury,norm_name
Brock Bowers,1612,brock-bowers-1612,TE,4,LVR,False,22.6,6,4,230,1,1,13,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 19900, 'traded': 17906, 'cut': 16258, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 9764, 'rank': 3, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'tepp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'teppp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 26.0, 'tradeCount': 37, 'value': 8828, 'rank': 6, 'positionalRank': 1, 'history': [], 'overallTier': 2, 'positionalTier': 1}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 24603, 'traded': 24098, 'cut': 21758, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 9062, 'rank': 6, 'positionalRank': 1, 'history': [], 'overallTier': 2, 'positionalTier': 1}, 'tepp': {'value': 9903, 'rank': 4, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'teppp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 26.0, 'tradeCount': 82, 'value': 8188, 'rank': 11, 'positionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 1}",89,Las Vegas Raiders,1039755600,2024,Georgia,8.0,{'injuryCode': 1},brock bowers
Ashton Jeanty,1742,ashton-jeanty-1742,RB,2,LVR,True,21.7,5,8,211,0,1,6,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 4907, 'traded': 4895, 'cut': 4876, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 8406, 'rank': 8, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'tepp': {'value': 8406, 'rank': 9, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'teppp': {'value': 8406, 'rank': 9, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 14.0, 'tradeCount': 20, 'value': 8406, 'rank': 8, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 6528, 'traded': 6622, 'cut': 6535, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7825, 'rank': 12, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'tepp': {'value': 7825, 'rank': 13, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'teppp': {'value': 7825, 'rank': 13, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 5, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 30.0, 'tradeCount': 92, 'value': 7825, 'rank': 12, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}",2,Las Vegas Raiders,1070341200,2025,Boise State,8.0,{'injuryCode': 1},ashton jeanty
Brian Thomas Jr.,1589,brian-thomas-jr-1589,WR,3,JAC,False,22.8,6,2,209,1,1,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 17816, 'traded': 18747, 'cut': 15823, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 8272, 'rank': 9, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}, 'tepp': {'value': 8272, 'rank': 10, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}, 'teppp': {'value': 8272, 'rank': 10, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 8272, 'rank': 9, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 23262, 'traded': 23471, 'cut': 20749, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7721, 'rank': 13, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 1}, 'tepp': {'value': 7721, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'teppp': {'value': 7721, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 47.0, 'tradeCount': 145, 'value': 7721, 'rank': 13, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 1}",7,Jacksonville Jaguars,1034049600,2024,LSU,8.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Illness', 'injuryReturn': 'Aug 9, 2025'}",brian thomas
Jalen Hurts,595,jalen-hurts-595,QB,1,PHI,False,27.0,6,1,223,5,2,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 19261, 'traded': 20153, 'cut': 18904, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6337, 'rank': 32, 'positionalRank': 5, 'history': [], 'overallTier': 9, 'positionalTier': 2}, 'tepp': {'value': 6337, 'rank': 35, 'positionalRank': 5, 'history': [], 'overallTier': 8, 'positionalTier': 2}, 'teppp': {'value': 6337, 'rank': 35, 'positionalRank': 5, 'history': [], 'overallTier': 10, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 58, 'value': 6337, 'rank': 31, 'positionalRank': 5, 'history': [], 'overallTier': 8, 'positionalTier': 2}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 83249, 'traded': 70423, 'cut': 76669, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7715, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 2}, 'tepp': {'value': 7715, 'rank': 15, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'teppp': {'value': 7715, 'rank': 15, 'positionalRank': 5, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 34.0, 'tradeCount': 106, 'value': 7715, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 2}",1,Philadelphia Eagles,902466000,2020,Oklahoma,9.0,{'injuryCode': 1},jalen hurts
Puka Nacua,1426,puka-nacua-1426,WR,3,LAR,False,24.2,6,2,212,2,5,42,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 18811, 'traded': 20254, 'cut': 19915, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7933, 'rank': 10, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'tepp': {'value': 7933, 'rank': 11, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'teppp': {'value': 7933, 'rank': 11, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 48.0, 'tradeCount': 67, 'value': 7933, 'rank': 10, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 1, 'kept': 30485, 'traded': 31869, 'cut': 33572, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7361, 'rank': 15, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'tepp': {'value': 7361, 'rank': 16, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'teppp': {'value': 7361, 'rank': 16, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 45.0, 'tradeCount': 139, 'value': 7361, 'rank': 15, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 1}",12,Los Angeles Rams,991112400,2023,BYU,8.0,{'injuryCode': 1},puka nacua
Amon-Ra St. Brown,1010,amon-ra-st-brown-1010,WR,3,DET,False,25.8,6,0,202,4,4,7,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 39749, 'traded': 39616, 'cut': 41668, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7914, 'rank': 11, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'tepp': {'value': 7914, 'rank': 12, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'teppp': {'value': 7914, 'rank': 12, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 53.0, 'tradeCount': 74, 'value': 7914, 'rank': 11, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 58275, 'traded': 64505, 'cut': 65930, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7346, 'rank': 16, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'tepp': {'value': 7346, 'rank': 17, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'teppp': {'value': 7346, 'rank': 17, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 61.0, 'tradeCount': 189, 'value': 7346, 'rank': 16, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 1}",14,Detroit Lions,940741200,2021,USC,8.0,{'injuryCode': 1},amonra st brown
Drake London,1268,drake-london-1268,WR,3,ATL,False,24.0,6,4,215,3,1,8,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 29952, 'traded': 34084, 'cut': 26735, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7273, 'rank': 16, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'tepp': {'value': 7273, 'rank': 16, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 4}, 'teppp': {'value': 7273, 'rank': 19, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'rawLiquidity': 0.0, 'stdLiquidity': 65.0, 'tradeCount': 91, 'value': 7273, 'rank': 15, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 4}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 47531, 'traded': 52845, 'cut': 46039, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6641, 'rank': 18, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6641, 'rank': 18, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6641, 'rank': 19, 'positionalRank': 8, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 67.0, 'tradeCount': 208, 'value': 6641, 'rank': 17, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 2}",5,Atlanta Falcons,995950800,2022,USC,5.0,{'injuryCode': 1},drake london
Patrick Mahomes,272,patrick-mahomes-272,QB,1,KCC,False,29.9,6,2,225,8,1,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 23436, 'traded': 26455, 'cut': 21431, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5518, 'rank': 59, 'positionalRank': 6, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5518, 'rank': 60, 'positionalRank': 6, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5518, 'rank': 61, 'positionalRank': 6, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 57, 'value': 5518, 'rank': 57, 'positionalRank': 6, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 153999, 'traded': 41724, 'cut': 63139, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6553, 'rank': 19, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6553, 'rank': 19, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6553, 'rank': 20, 'positionalRank': 6, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 122, 'value': 6553, 'rank': 18, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 3}",15,Kansas City Chiefs,811314000,2017,Texas Tech,10.0,{'injuryCode': 1},patrick mahomes
Trey McBride,1253,trey-mcbride-1253,TE,4,ARI,False,25.7,6,4,246,3,2,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 25865, 'traded': 24801, 'cut': 22951, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7888, 'rank': 12, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'tepp': {'value': 8623, 'rank': 8, 'positionalRank': 2, 'history': [], 'overallTier': 3, 'positionalTier': 2}, 'teppp': {'value': 9358, 'rank': 6, 'positionalRank': 2, 'history': [], 'overallTier': 2, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 7117, 'rank': 18, 'positionalRank': 2, 'history': [], 'overallTier': 5, 'positionalTier': 2}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 38913, 'traded': 38357, 'cut': 34852, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7246, 'rank': 17, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'tepp': {'value': 7923, 'rank': 12, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'teppp': {'value': 8600, 'rank': 9, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 126, 'value': 6533, 'rank': 19, 'positionalRank': 2, 'history': [], 'overallTier': 6, 'positionalTier': 2}",85,Arizona Cardinals,943246800,2022,Colorado State,8.0,{'injuryCode': 1},trey mcbride
Nico Collins,1040,nico-collins-1040,WR,3,HOU,False,26.4,6,4,222,4,3,25,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 30679, 'traded': 31334, 'cut': 27926, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7238, 'rank': 17, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'tepp': {'value': 7238, 'rank': 17, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 4}, 'teppp': {'value': 7238, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'rawLiquidity': 0.0, 'stdLiquidity': 48.0, 'tradeCount': 67, 'value': 7238, 'rank': 16, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 4}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 43738, 'traded': 45960, 'cut': 41781, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6526, 'rank': 21, 'positionalRank': 9, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 57.0, 'tradeCount': 176, 'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 2}",12,Houston Texans,921819600,2021,Michigan,6.0,{'injuryCode': 1},nico collins
Drake Maye,1551,drake-maye-1551,QB,1,NEP,False,22.9,6,4,225,1,1,3,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 5649, 'traded': 5758, 'cut': 4053, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5411, 'rank': 65, 'positionalRank': 7, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5411, 'rank': 66, 'positionalRank': 7, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5411, 'rank': 67, 'positionalRank': 7, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 31.0, 'tradeCount': 44, 'value': 5411, 'rank': 64, 'positionalRank': 7, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 21869, 'traded': 24071, 'cut': 17084, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6505, 'rank': 22, 'positionalRank': 7, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 120, 'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 3}",10,New England Patriots,1030680000,2024,North Carolina,14.0,{'injuryCode': 1},drake maye
Saquon Barkley,1,saquon-barkley-1,RB,2,PHI,False,28.5,6,0,233,7,1,2,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 38433, 'traded': 39557, 'cut': 41347, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7094, 'rank': 19, 'positionalRank': 4, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'tepp': {'value': 7094, 'rank': 20, 'positionalRank': 4, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'teppp': {'value': 7094, 'rank': 23, 'positionalRank': 4, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 60.0, 'tradeCount': 84, 'value': 7094, 'rank': 19, 'positionalRank': 4, 'history': [], 'overallTier': 5, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 7, 'positionalTrend': 0, 'overall7DayTrend': 5, 'positional7DayTrend': 1, 'kept': 56188, 'traded': 61127, 'cut': 64045, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6448, 'rank': 22, 'positionalRank': 4, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6448, 'rank': 22, 'positionalRank': 4, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6448, 'rank': 23, 'positionalRank': 4, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 50.0, 'tradeCount': 155, 'value': 6448, 'rank': 22, 'positionalRank': 4, 'history': [], 'overallTier': 6, 'positionalTier': 2}",26,Philadelphia Eagles,855464400,2018,Penn State,9.0,{'injuryCode': 1},saquon barkley
Justin Herbert,599,justin-herbert-599,QB,1,LAC,False,27.4,6,6,236,5,1,6,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -5, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 1, 'kept': 20348, 'traded': 21976, 'cut': 17210, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5324, 'rank': 72, 'positionalRank': 9, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5324, 'rank': 73, 'positionalRank': 9, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5324, 'rank': 76, 'positionalRank': 9, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 36.0, 'tradeCount': 50, 'value': 5324, 'rank': 72, 'positionalRank': 9, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': 2, 'positional7DayTrend': 1, 'kept': 91680, 'traded': 76036, 'cut': 76600, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6432, 'rank': 23, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6432, 'rank': 23, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6432, 'rank': 24, 'positionalRank': 8, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 46.0, 'tradeCount': 144, 'value': 6432, 'rank': 23, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 3}",10,Los Angeles Chargers,889506000,2020,Oregon,12.0,{'injuryCode': 1},justin herbert
Bo Nix,1553,bo-nix-1553,QB,1,DEN,False,25.4,6,2,217,1,1,12,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -3, 'positionalTrend': -1, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 4892, 'traded': 4048, 'cut': 3867, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5381, 'rank': 66, 'positionalRank': 8, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5381, 'rank': 67, 'positionalRank': 8, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5381, 'rank': 69, 'positionalRank': 8, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 46.0, 'tradeCount': 65, 'value': 5381, 'rank': 65, 'positionalRank': 8, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': -2, 'positional7DayTrend': -1, 'kept': 21359, 'traded': 21052, 'cut': 17403, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6418, 'rank': 24, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6418, 'rank': 24, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6418, 'rank': 25, 'positionalRank': 9, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 47.0, 'tradeCount': 145, 'value': 6418, 'rank': 24, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 3}",10,Denver Broncos,951454800,2024,Oregon,12.0,{'injuryCode': 1},bo nix
Ladd McConkey,1598,ladd-mcconkey-1598,WR,3,LAC,False,23.8,6,0,185,1,2,2,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 2, 'positionalTrend': 1, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 16476, 'traded': 15954, 'cut': 13805, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7120, 'rank': 18, 'positionalRank': 10, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'tepp': {'value': 7120, 'rank': 19, 'positionalRank': 10, 'history': [], 'overallTier': 5, 'positionalTier': 4}, 'teppp': {'value': 7120, 'rank': 21, 'positionalRank': 10, 'history': [], 'overallTier': 7, 'positionalTier': 4}, 'rawLiquidity': 0.0, 'stdLiquidity': 47.0, 'tradeCount': 66, 'value': 7120, 'rank': 17, 'positionalRank': 10, 'history': [], 'overallTier': 5, 'positionalTier': 4}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 20981, 'traded': 20242, 'cut': 18461, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6396, 'rank': 25, 'positionalRank': 10, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6396, 'rank': 25, 'positionalRank': 10, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6396, 'rank': 26, 'positionalRank': 10, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 68.0, 'tradeCount': 210, 'value': 6396, 'rank': 25, 'positionalRank': 10, 'history': [], 'overallTier': 6, 'positionalTier': 2}",15,Los Angeles Chargers,1004590800,2024,Georgia,12.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Undisclosed', 'injuryReturn': 'Aug 10, 2025'}",ladd mcconkey
