competitions,news_updated,gsis_id,years_exp,last_name,weight,depth_chart_position,depth_chart_order,age,active,injury_notes,college,sportradar_id,first_name,practice_description,kalshi_id,player_id,stats_id,status,team_abbr,injury_body_part,metadata,search_last_name,birth_date,team_changed_at,birth_city,rotoworld_id,oddsjam_id,search_first_name,injury_start_date,espn_id,sport,height,opta_id,birth_state,team,injury_status,search_rank,fantasy_data_id,high_school,swish_id,position,hashtag,rotowire_id,number,birth_country,practice_participation,full_name,search_full_name,pandascore_id,fantasy_positions,yahoo_id,norm_name
[],1564349114465.0,00-0034315,4.0,Warren,250,,,25.0,True,,Texas,86b05ebc-a22f-46a4-b521-67cc0b1fa206,Chris,,,5587,884299.0,Active,,,{'channel_id': '1116853127501316096'},warren,1996-06-06,,,,,chris,,3929855.0,nfl,76,,,,,9999999.0,20588.0,Rockwall,,RB,#chriswarren-NFL-FA-34,12867.0,34.0,,,Chris Warren,chriswarren,,['RB'],31514.0,chris warren
[],,,8.0,Hosley,178,,,29.0,False,,Virginia Tech,9875ed64-766b-481e-bba2-3f085d4bac24,Jayron,,,1162,,Inactive,,,,hosley,1990-09-18,,,,,jayron,,14983.0,nfl,"5'10""",,,,,9999999.0,14233.0,Atlantic (FL),,CB,#jayronhosley-NFL-FA-28,8173.0,28.0,,,Jayron Hosley,jayronhosley,,['DB'],25804.0,jayron hosley
[],1761394238492.0,,0.0,Bond,180,LWR,2.0,21.0,True,,Texas,6ceb1330-795d-11f0-aadf-fbc926339e02,Isaiah,,9bc482e4-be02-43ce-b351-cc1bf8fbf824,12503,,Active,,,"{'channel_id': '1261849886106583040', 'rookie_year': '2025', 'source_id': '4fe0a210-8e8c-11ec-8d02-85ead82574a9'}",bond,2004-03-15,,,,,isaiah,,,nfl,71,,,CLE,,318.0,26034.0,Buford (GA),,WR,#isaiahbond-NFL-CLE-16,18502.0,16.0,,,Isaiah Bond,isaiahbond,,['WR'],,isaiah bond
[],,,0.0,Anau,250,,,,False,,None,,Siupeli,,,4795,,Inactive,,,,anau,,,,,,siupeli,,3119465.0,nfl,"6'3""",,,,NA,9999999.0,19702.0,,,DT,#siupelianau-NFL-FA-60,,60.0,,,Siupeli Anau,siupelianau,,['DL'],,siupeli anau
[],,,4.0,Downey,230,,,26.0,True,,Massachusetts,aeb2566b-6a0e-4f02-8f75-75a8a9c21043,Da'Sean,,,5708,,Active,,,{'channel_id': '1116853148942598144'},downey,1995-05-01,,,,,dasean,,3125931.0,nfl,76,,,,,9999999.0,20631.0,Woodlands,,DE,#daseandowney-NFL-FA-0,13325.0,0.0,,,Da'Sean Downey,daseandowney,,['DL'],31728.0,dasean downey
[],,,1.0,Ford,190,,,23.0,True,,Pittsburgh,ddc53ac2-7308-43e2-a059-3692636f8ba4,Paris,,,7916,,Active,,,{'channel_id': '1116853435203846144'},ford,1998-06-06,,,,,paris,,,nfl,72,,,,,,,Steel Valley (PA),,DB,#parisford-NFL-FA-0,15205.0,0.0,,,Paris Ford,parisford,,['DB'],,paris ford
[],1724625936172.0,00-0034575,6.0,Wells,260,,,29.0,True,,San Diego State,268c8b1e-b217-474d-a92f-4f924273c938,David,,,5235,746301.0,Active,,,"{'channel_id': '1113708727795478528', 'rookie_year': '2018'}",wells,1995-05-02,,,,973317D2A60B,david,,3047536.0,nfl,78,,,,,700.0,20199.0,Clovis North (CA),746301.0,TE,#davidwells-NFL-FA-89,12692.0,89.0,,,David Wells,davidwells,,['TE'],31283.0,david wells
[],1726441215550.0,00-0034705,4.0,Franklin,186,,,27.0,True,Surgery,Florida Atlantic,50d378c3-a33e-4f30-a5be-7c13bf52ff66,John,,,5705,,Inactive,,Knee - ACL,{'channel_id': '1116853148296675328'},franklin,1994-09-21,,,,,john,,4035496.0,nfl,72,,,,Questionable,9999999.0,20550.0,South Plantation (FL),742146.0,WR,#johnfranklin-NFL-FA-0,13207.0,0.0,,,John Franklin,johnfranklin,,['WR'],31712.0,john franklin
[],1729031122898.0,,1.0,Hatten,207,,,24.0,True,,Idaho,43f04d90-071e-11ef-84f6-65c4adbbebfc,Hayden,,,11607,,Active,,,"{'channel_id': '1113708721638240256', 'rookie_year': '2024'}",hatten,2000-06-06,,,,871096DB4C88,hayden,,,nfl,73,,,,,608.0,,Saguaro (AZ),1174184.0,WR,#haydenhatten-NFL-FA,17903.0,,,,Hayden Hatten,haydenhatten,,['WR'],,hayden hatten
[],,,5.0,Abad,181,,,,True,,Florida Tech,9d2595ff-cbd1-4e0a-ad39-aa02f8597b89,Manny,,,4751,,Active,,,{'channel_id': '1116853017786712064'},abad,,,,,,manny,,3058033.0,nfl,73,,,,,9999999.0,19669.0,South Plantation,,CB,#mannyabad-NFL-FA-38,12286.0,38.0,,,Manny Abad,mannyabad,,['DB'],30898.0,manny abad
[],1755642344121.0,,1.0,Johnson,218,,,23.0,True,,Washington,afad59f0-0701-11ef-b0ca-3d2ccff3ed8f,Dillon,,,11580,,Active,,,"{'channel_id': '1113708834372743168', 'rookie_year': '2024'}",johnson,2001-06-15,,,,CC666BA8383B,dillon,,,nfl,72,,,,,600.0,,St. Joseph Catholic (MS),1231663.0,RB,#dillonjohnson-NFL-FA,17680.0,,,,Dillon Johnson,dillonjohnson,,['RB'],,dillon johnson
[],,,1.0,Nester,306,,,25.0,True,,West Virginia,95406050-0588-11ef-9420-39de280bb728,Doug,,3891d985-a118-4744-a062-08b40110479a,11927,,Active,,,"{'channel_id': '1113708710900822016', 'rookie_year': '2024'}",nester,2000-08-07,,,,89FE55D44F08,doug,,,nfl,78,,,,,9999999.0,,Spring Valley (WV),1176149.0,OL,#dougnester-NFL-FA-72,,72.0,,,Doug Nester,dougnester,,['OL'],,doug nester
[],1567260905523.0, 00-0035490,3.0,Pulley,190,,,26.0,True,,Arkansas,2ded061c-1061-4c92-b417-c6ef04134c8c,Ryan,,,6073,,Active,,,{'channel_id': '1116853198653489152'},pulley,1995-12-31,,,,,ryan,,3916913.0,nfl,70,,,,,9999999.0,20918.0,Island Coast (FL),,CB,#ryanpulley-NFL-FA-0,13563.0,0.0,,,Ryan Pulley,ryanpulley,,['DB'],,ryan pulley
[],1664922044923.0,00-0032966,6.0,Coleman,193,,,28.0,True,,Baylor,6efb8027-b537-4dd1-883f-459450708ad4,Corey,,,3177,695370.0,Active,,,{'channel_id': '1116852834357215232'},coleman,1994-07-06,,,11278.0,,corey,,2978929.0,nfl,71,,,,,553.0,17938.0,J.J. Pearce (TX),695370.0,WR,#coreycoleman-NFL-FA-89,10817.0,89.0,,,Corey Coleman,coreycoleman,,['WR'],29249.0,corey coleman
[],1732664452247.0,00-0033880,8.0,Harris,250,,,29.0,True,,Missouri,f7d0d3ea-6de1-4adc-b431-166c6dde9cc9,Charles,,,4075,,Active,,,"{'channel_id': '1116852922756366336', 'rookie_year': '2017'}",harris,1995-03-06,,,,A082508C8D5F,charles,,3051852.0,nfl,75,,,,,9999999.0,18921.0,Lincoln Prep (MO),744577.0,LB,#charlesharris-NFL-FA-95,11918.0,95.0,,,Charles Harris,charlesharris,,"['DL', 'LB']",30135.0,charles harris
[],1761007807980.0,,2.0,Reed,194,,,26.0,True,,Georgia,4c577f09-a082-43f8-b249-c821350302dc,J.R.,,,7046,,Active,,,{'channel_id': '1116853326424571904'},reed,1996-03-11,,,,,jr,,3917012.0,nfl,73,,,,,9999999.0,21935.0,Prestonwood Christian (TX),866571.0,DB,#jrreed-NFL-FA-0,18633.0,0.0,,,J.R. Reed,jrreed,,['DB'],33135.0,reed
[],, 00-0035122,3.0,Stewart,228,,,26.0,True,,Incarnate Word,8c56b03a-baa7-4030-ac56-6648fb154bb7,Silas,,,6433,,Active,,,{'channel_id': '1116853250440560640'},stewart,1995-09-28,,,,,silas,,4266934.0,nfl,75,,,,,9999999.0,21483.0,Howard,,OLB,#silasstewart-NFL-FA-59,14123.0,59.0,,,Silas Stewart,silasstewart,,['LB'],32307.0,silas stewart
[],1754165460455.0,00-0034473,7.0,Gardeck,232,ROLB,1.0,31.0,True,,Sioux Falls,48700b7b-210c-4ced-9c57-3e21162e7752,Dennis,,904d3085-cb98-450f-90fc-b36e9062cb5d,5158,,Active,,,"{'channel_id': '1113708845391179776', 'rookie_year': '2018'}",gardeck,1994-08-09,,,,4ECB1F9CD37D,dennis,,4334300.0,nfl,72,,,JAX,,9999999.0,20085.0,Crystal Lake South (IL),1115401.0,LB,#dennisgardeck-NFL-JAX-47,13210.0,47.0,,,Dennis Gardeck,dennisgardeck,,['LB'],31299.0,dennis gardeck
[],,,1.0,Duncan,210,,,22.0,True,,Mississippi State,6fdeed80-e84d-11ed-b2f9-7352ca097d3b,Collin,,,11144,,Active,,,{'channel_id': '1116852656447422464'},duncan,2001-06-25,,,,,collin,,,nfl,72,,,,,9999999.0,,St. James School (AL),1175802.0,DB,#collinduncan-NFL-FA-39,17472.0,39.0,,,Collin Duncan,collinduncan,,['DB'],,collin duncan
[],,,11.0,Peerman,212,,,33.0,False,,Virginia,1a316ec7-47cc-4cc4-b624-bbbf276da7b9,Cedric,,,659,267905.0,Inactive,,,,peerman,1986-10-10,,,,,cedric,,12519.0,nfl,"5'10""",,,,,9999999.0,11737.0,William Campbell (VA),,RB,#cedricpeerman-NFL-FA-30,6014.0,30.0,,,Cedric Peerman,cedricpeerman,,['RB'],9449.0,cedric peerman
[],,,0.0,Bohler,195,,,,True,,Florida A&M,a596cc10-2575-11f0-91b8-29a962791b7c,Kendall,,,13070,,Active,,,"{'channel_id': '1223164867700068353', 'rookie_year': '0'}",bohler,,,,,63BA151D3AA03B7A,kendall,,,nfl,72,,,,,9999999.0,,,,CB,#kendallbohler-NFL-FA-33,,33.0,,,Kendall Bohler,kendallbohler,,['DB'],,kendall bohler
[],1575246615206.0,00-0028825,11.0,Pryor,228,,,32.0,False,,Ohio State,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,Terrelle,,,1020,457289.0,Inactive,,,,pryor,1989-06-20,,,6757.0,,terrelle,,14851.0,nfl,76,,,,,9999999.0,13693.0,Jeannette (PA),,WR,#terrellepryor-NFL-FA-10,7640.0,10.0,,,Terrelle Pryor,terrellepryor,,['WR'],25681.0,terrelle pryor
[],,,5.0,Johnson,220,,,27.0,True,,Buffalo,759acb8f-6ff5-4692-8f56-b6e20c9372e1,Jordan,,,4537,694076.0,Active,,,{'channel_id': '1116852982923657216'},johnson,1994-05-21,,,,,jordan,,2972311.0,nfl,73,,,,,9999999.0,19416.0,Sweet Home,,RB,#jordanjohnson-NFL-FA-0,12240.0,0.0,,,Jordan Johnson,jordanjohnson,,['RB'],30595.0,jordan johnson
[],,,6.0,Lawrence,197,,,28.0,False,,Northwestern,6b777485-b4bb-4174-8f7e-04fc02eb2f4a,Rashad,,,2095,546181.0,Inactive,,,,lawrence,1992-06-10,,,,,rashad,,17349.0,nfl,"6'1""",,,,,9999999.0,16416.0,Olympia (FL),,WR,#rashadlawrence-NFL-FA-1,10065.0,1.0,,,Rashad Lawrence,rashadlawrence,,['WR'],28174.0,rashad lawrence
[],1660605304236.0,00-0034309,4.0,Beebe,187,,,28.0,True,,Northern Illinois,50eb4454-71bf-4012-a216-2fc9770ffd86,Chad,,,5570,746577.0,Active,,,{'channel_id': '1116853124733075456'},beebe,1994-06-01,,,,,chad,,3047968.0,nfl,70,,,,,483.0,20582.0,Aurora Christian (IL),746577.0,WR,#chadbeebe-NFL-FA-86,13164.0,86.0,,,Chad Beebe,chadbeebe,,['WR'],31508.0,chad beebe
[],,,4.0,Adams,323,,,28.0,False,,Ohio State,acb6e6a0-6ebc-481c-a8f5-4114230ffa16,Mike,,,1087,,Inactive,,,,adams,1990-03-10,,,,,mike,,8133.0,nfl,"6'7""",,,,,9999999.0,13912.0,,,OT,#mikeadams-NFL-FA-71,8120.0,71.0,,,Mike Adams,mikeadams,,['OL'],25766.0,mike adams
[],1755073550752.0,,0.0,Wright,192,,,,True,,East Carolina,1d7ae9d0-6975-11f0-84e2-a3646029be6f,Winston,,35b4ec54-60bb-49b3-9136-22857b1a6565,13238,,Active,,,"{'channel_id': '1254516383677435904', 'rookie_year': ''}",wright,,,,,,winston,,,nfl,70,,,,,9999999.0,,Memorial Day School (GA),,WR,#winstonwright-NFL-FA-38,18464.0,38.0,,,Winston Wright,winstonwright,,['WR'],,winston wright
[],,,6.0,Watts,335,,,29.0,False,,West Texas A&M,7bda2c72-7f6c-43f7-b0e2-dfe7926c27f0,Craig,,,2290,,Inactive,,,,watts,1991-06-20,,,,,craig,,17457.0,nfl,"6'4""",,,,,9999999.0,16727.0,Killeen (TX),,G,#craigwatts-NFL-FA-64,10104.0,64.0,,,Craig Watts,craigwatts,,['OL'],28273.0,craig watts
[],1589044809489.0,,2.0,Dixon,330,,,24.0,True,,San Diego State,d4def490-22f5-499f-84bc-8078a2a7f64d,Daishawn,,,7192,,Active,,,{'channel_id': '1116853346859220992'},dixon,1997-06-19,,,,,daishawn,,,nfl,77,,,,,9999999.0,22194.0,William Howard Taft (TX),,G,#daishawndixon-NFL-FA-62,15138.0,62.0,,,Daishawn Dixon,daishawndixon,,['OL'],32998.0,daishawn dixon
[],1509496501427.0,,12.0,Douzable,284,,,34.0,False,,Central Florida,f9fd70c0-a2ee-41da-aa51-1c426c058fa5,Leger,,,711,248230.0,Inactive,,,,douzable,1986-05-31,,,,,leger,,11920.0,nfl,"6'4""",,,,,9999999.0,12207.0,Braulio Alonso (FL),,DE,#legerdouzable-NFL-FA-92,7053.0,92.0,,,Leger Douzable,legerdouzable,,['DL'],9110.0,leger douzable
[],1757980536733.0,,0.0,Dabney,246,,,23.0,True,,TCU,7afbcb90-2f70-11f0-8052-89a0c8fe065f,Drake,,6ae229a1-615c-4b5a-bd8c-83c825ceaab0,13210,,Active,,,"{'channel_id': '1227770188477235200', 'rookie_year': '2025'}",dabney,2002-05-14,,,,3C2F9EBD7A8AB811,drake,,,nfl,77,,,,,517.0,,Cypress Ranch (TX),,TE,#drakedabney-NFL-FA-86,19137.0,86.0,,,Drake Dabney,drakedabney,,['TE'],,drake dabney
[],1709760003787.0, 00-0035094,5.0,Mone,345,,,28.0,True,Surgery,Michigan,f00ccf29-884e-4914-b9f9-aca0090ee9e6,Bryan,,,6494,,Active,,Knee - ACL,"{'channel_id': '1116853259621892096', 'rookie_year': '2019'}",mone,1995-10-20,,,,4FB404495BCF,bryan,,3115979.0,nfl,75,,,,Questionable,9999999.0,21494.0,Highland (UT),822579.0,DT,#bryanmone-NFL-FA-91,14099.0,91.0,,,Bryan Mone,bryanmone,,['DL'],32336.0,bryan mone
[],1612840526668.0, 00-0025708,15.0,Moore,219,,,37.0,True,,Oregon State,76d7615e-8eb5-4761-b6a6-1e895d01baf3,Matt,,,233,214201.0,Inactive,,,{'channel_id': '1116852794767179776'},moore,1984-08-09,,,4535.0,,matt,,11128.0,nfl,75,,,,,502.0,5834.0,Hart (CA),,QB,#mattmoore-NFL-FA-8,5432.0,8.0,,,Matt Moore,mattmoore,,['QB'],8544.0,matt moore
[],,,1.0,Lemon,313,RG,2.0,25.0,False,,North Texas,,Cyril,,,3047,,Inactive,,,,lemon,1993-01-08,,,,,cyril,,,nfl,"6'2""",,,,,9999999.0,17761.0,,,G,#cyrillemon-NFL-FA-62,10787.0,62.0,,,Cyril Lemon,cyrillemon,,['OL'],28760.0,cyril lemon
[],,,13.0,Bradshaw,214,,,34.0,False,,Marshall,8f22eb36-5282-407a-b6f9-f9b62e5f7318,Ahmad,,,78,267892.0,Inactive,,,,bradshaw,1986-03-19,,,4305.0,,ahmad,,10693.0,nfl,"5'10""",,,,,9999999.0,2220.0,Graham (VA),,RB,#ahmadbradshaw-NFL-FA-44,5267.0,44.0,,,Ahmad Bradshaw,ahmadbradshaw,,['RB'],8504.0,ahmad bradshaw
[],1596395417324.0, 00-0035013,3.0,Hilliman,216,,,26.0,True,,Rutgers,6d882a8b-c34f-4de1-89d2-8ee71628e039,Jon,,,6446,836057.0,Active,,,{'channel_id': '1116853252449632256'},hilliman,1995-11-14,,,,,jon,,3122799.0,nfl,71,,,,,1740.0,21456.0,St. Peter's Prep (NJ),,RB,#jonhilliman-NFL-FA-28,14082.0,28.0,,,Jon Hilliman,jonhilliman,,['RB'],32238.0,jon hilliman
[],1555446948936.0,00-0027125,11.0,Miller,245,,,35.0,False,,Nebraska-Omaha,338b1ed8-131f-41f4-850a-1f93534558c7,Zach,,,749,245993.0,Inactive,,,,miller,1984-10-04,,,5394.0,,zach,,12699.0,nfl,"6'5""",,,,,9999999.0,12415.0,Bishop Neumann (NE),,TE,#zachmiller-NFL-FA-86,6124.0,86.0,,,Zach Miller,zachmiller,,['TE'],9444.0,zach miller
[],1736029530789.0,,5.0,Wilcox,250,,,28.0,True,,South Florida,b2d98b60-b4b3-4610-81d2-2154c723fdbb,Mitchell,,7d1666a7-42b3-40df-938e-81392e32830c,6894,,Active,,,"{'channel_id': '1113708794619129857', 'rookie_year': '2020'}",wilcox,1996-11-07,,,,811131D25CD5,mitchell,,3923392.0,nfl,76,,,,,520.0,21800.0,Tarpon Springs (FL),885394.0,TE,#mitchellwilcox-NFL-FA-86,14634.0,86.0,,,Mitchell Wilcox,mitchellwilcox,,['TE'],33171.0,mitchell wilcox
[],1754321414949.0,,2.0,Ringo,207,RCB,2.0,23.0,True,,Georgia,04d384d9-06da-4436-a637-14637705d7b3,Kelee,,ecd5e56f-970e-49d5-b949-34b0ca23e046,10962,,Active,,,"{'channel_id': '1113708713551622144', 'rookie_year': '2023'}",ringo,2002-06-27,,,,0AFBE784BC69,kelee,,,nfl,74,,,PHI,,9999999.0,24135.0,Saguaro (AZ),1218650.0,DB,#keleeringo-NFL-PHI-7,16890.0,7.0,,,Kelee Ringo,keleeringo,,['DB'],,kelee ringo
[],,,1.0,Bronson,211,,,27.0,False,,Eastern Washington,4835061a-9b77-4b10-ad32-d33e75dca218,Demitrius,,,2293,,Inactive,,,,bronson,1990-03-06,,,,,demitrius,,17486.0,nfl,"5'9""",,,,,9999999.0,16732.0,,,RB,#demitriusbronson-NFL-FA-30,,30.0,,,Demitrius Bronson,demitriusbronson,,['RB'],28302.0,demitrius bronson
[],,,8.0,Bush,205,,,31.0,False,,Wake Forest,2aff4c73-8b5b-4b71-8959-c73b8013dffc,Josh,,,1260,,Inactive,,,,bush,1989-03-06,,,,,josh,,15113.0,nfl,"5'11""",,,,,9999999.0,14647.0,West Davidson (NC),,SS,#joshbush-NFL-FA-20,8301.0,20.0,,,Josh Bush,joshbush,,['DB'],25897.0,josh bush
[],1638321946945.0,00-0033649,5.0,Nacua,205,,,27.0,True,,BYU,fa8fbc2f-5160-4aaa-8f86-bbba666368a3,Kai,,,4564,750725.0,Active,,,{'channel_id': '1116852988128788480'},nacua,1995-03-03,,,,,kai,,3053804.0,nfl,72,,,,,9999999.0,19448.0,Liberty (NV),750725.0,DB,#kainacua-NFL-FA-46,12090.0,46.0,,,Kai Nacua,kainacua,,['DB'],30548.0,kai nacua
[],1747237231781.0,,0.0,Landphere,248,,,,True,,Memphis,97efce10-231b-11f0-9a1f-41aef7872c59,Anthony,,,12786,,Active,,,"{'channel_id': '1222077724806361088', 'rookie_year': '0'}",landphere,,,,,1C5EB9816722E6E9,anthony,,,nfl,77,,,,,9999999.0,,Saint Francis,,TE,#anthonylandphere-NFL-FA-49,19061.0,49.0,,,Anthony Landphere,anthonylandphere,,['TE'],,anthony landphere
[],1533692141329.0,00-0032491,6.0,Albright,235,,,27.0,False,,"Miami, O.",1d9fa156-0e17-4de2-8ee4-6756ea760066,Bryson,,,3575,697223.0,Inactive,,,,albright,1994-03-15,,,,,bryson,,2978064.0,nfl,77,,,,,9999999.0,18352.0,St. Xavier (OH),,OLB,#brysonalbright-NFL-FA-54,11318.0,54.0,,,Bryson Albright,brysonalbright,,['LB'],29546.0,bryson albright
[],1565671244786.0,00-0032658,6.0,Woodrum,228,,,29.0,True,,Liberty,a798a651-cd63-4007-9c30-0af0d4c5c1ee,Josh,,,3440,611616.0,Active,,,{'channel_id': '1116852863377604608'},woodrum,1992-11-07,,,11612.0,,josh,,2575214.0,nfl,75,,,,,9999999.0,18204.0,Cave Spring (VA),,QB,#joshwoodrum-NFL-FA-0,10943.0,0.0,,,Josh Woodrum,joshwoodrum,,['QB'],29870.0,josh woodrum
[],1760482241218.0,00-0034091,7.0,Odum,202,,,31.0,True,,Central Arkansas,b736f05a-38a5-47b4-aaab-734667967ac2,George,,72321103-aa46-4516-b615-8c7dacbf9834,5445,,Active,,,"{'channel_id': '1113708878903668736', 'rookie_year': '2018'}",odum,1993-11-03,,,,81AF570B9115,george,,3050199.0,nfl,73,,,,,9999999.0,20492.0,Millington Central (TN),742874.0,DB,#georgeodum-NFL-FA-30,13094.0,30.0,,,George Odum,georgeodum,,['DB'],31373.0,george odum
[],1761243322968.0,00-0033941,8.0,Jenkins,220,SS,2.0,31.0,True,,Miami (FL),18f174c9-a956-4c14-bd23-9e799fef6dc7,Rayshawn,,e27cdfcf-5dfc-4258-9080-de3454523418,4180,,Active,,,"{'channel_id': '1113708720455446528', 'rookie_year': '2017'}",jenkins,1994-01-25,,,,C43907EE931B,rayshawn,,2969961.0,nfl,73,,,CLE,,662.0,19026.0,Admiral Farragut Academy (FL),691582.0,DB,#rayshawnjenkins-NFL-CLE-5,11994.0,5.0,,,Rayshawn Jenkins,rayshawnjenkins,,['DB'],30226.0,rayshawn jenkins
[],1754182561545.0,,5.0,Williams,312,,,28.0,True,,Michigan State,96d75855-2d83-4e13-b395-846d6aaaadec,Raequan,,e46fe604-01d2-4196-b435-b6622b6bb0f1,6933,,Active,,,"{'channel_id': '1116853316244996096', 'rookie_year': '2020'}",williams,1997-02-14,,,,A46911F3C65E,raequan,,3929834.0,nfl,76,,,,,664.0,21895.0,DePaul College Prep (IL),884268.0,DT,#raequanwilliams-NFL-FA-76,14722.0,76.0,,,Raequan Williams,raequanwilliams,,['DL'],32973.0,raequan williams
[],1760113555296.0,,3.0,Johnson,254,RDE,1.0,26.0,True,,Florida State,ca361691-b2ce-410f-9d96-2d18b8b48b4b,Jermaine,,8a42bc6e-c484-43fd-854a-fe6065fd14c1,8398,,Active,,,"{'channel_id': '1113708745927454720', 'rookie_year': '2022'}",johnson,1999-01-07,,,,2D0BCB71B320,jermaine,,,nfl,77,,,NYJ,,501.0,23382.0,Eden Prairie (MN),1172045.0,LB,#jermainejohnson-NFL-NYJ-11,15805.0,11.0,,,Jermaine Johnson,jermainejohnson,,"['DL', 'LB']",,jermaine johnson
[],1761346835230.0,,1.0,Trotter,225,RILB,3.0,22.0,True,,Clemson,1159549f-4be1-440b-a950-a6bfab44d5ce,Jeremiah,,989be60b-64fa-4223-b020-7396327e5882,11752,,Active,,,"{'channel_id': '1113708713920720896', 'rookie_year': '2024'}",trotter,2002-12-24,,,,E9312E7C7BB7,jeremiah,,,nfl,72,,,PHI,,643.0,24932.0,St. Joseph's (PA),1287698.0,LB,#jeremiahtrotter-NFL-PHI-54,17755.0,54.0,,,Jeremiah Trotter,jeremiahtrotter,,['LB'],,jeremiah trotter
[],1761001507111.0,,5.0,Baun,225,LILB,1.0,28.0,True,,Wisconsin,719a7e8e-8286-453e-8aee-d2487c45e53f,Zack,,f90c853a-d821-401f-8856-70ad8d347a60,6815,,Active,,,"{'channel_id': '1113708716173062144', 'rookie_year': '2020'}",baun,1996-12-30,,,,8E2A1B59D765,zack,,3917657.0,nfl,75,,,PHI,,111.0,21907.0,Brown Deer (WI),880307.0,LB,#zackbaun-NFL-PHI-53,14374.0,53.0,,,Zack Baun,zackbaun,,['LB'],32744.0,zack baun
[],1511902802749.0,00-0026144,12.0,McFadden,210,,,33.0,False,,Arkansas,97132012-53f4-44c8-96da-88f0e8a819e8,Darren,,,326,288074.0,Inactive,,,,mcfadden,1987-08-27,,,4649.0,,darren,,11238.0,nfl,"6'1""",,,,,9999999.0,8066.0,Oak Grove (AR),,RB,#darrenmcfadden-NFL-FA-20,5579.0,20.0,,,Darren McFadden,darrenmcfadden,,['RB'],8781.0,darren mcfadden
[],,,1.0,Prater,235,,,26.0,False,,Northwestern,964f1871-cc5c-4121-a188-060f7ea936a7,Kyle,,,2848,543551.0,Inactive,,,,prater,1992-06-21,,,,,kyle,,2510612.0,nfl,"6'5""",,,,,9999999.0,17316.0,,,WR,#kyleprater-NFL-FA-86,10572.0,86.0,,,Kyle Prater,kyleprater,,['WR'],29127.0,kyle prater
[],1533000007551.0,00-0034693,4.0,Machorro,280,,,25.0,True,,Texas A&M-Commerce,a6fa52bf-e47d-4799-b0f2-cb9fa9939220,Jared,,,5732,,Active,,,{'channel_id': '1116853153170456576'},machorro,1996-02-24,,,,,jared,,3919077.0,nfl,79,,,,,9999999.0,20640.0,Oakhurst,,OT,#jaredmachorro-NFL-FA-0,13324.0,0.0,,,Jared Machorro,jaredmachorro,,['OL'],31692.0,jared machorro
[],1724792455203.0,,1.0,Kendricks,294,,,24.0,True,,Virginia Tech,ca43ca40-07da-11ef-91f6-1b6e7636c8a2,Mario,,,12206,,Active,,,"{'channel_id': '1113708740177063937', 'rookie_year': '2024'}",kendricks,2000-10-18,,,,03D71879343F,mario,,,nfl,72,,,,,9999999.0,,Osceola (FL),1176134.0,DL,#mariokendricks-NFL-FA,18406.0,,,,Mario Kendricks,mariokendricks,,['DL'],,mario kendricks
[],1514938801672.0,00-0033268,5.0,Radcliff,210,,,28.0,True,,Louisville,bab97866-4834-4b76-a712-fb7069a5f803,Brandon,,,4806,692182.0,Active,,,{'channel_id': '1116853024631816192'},radcliff,1993-03-18,,,12662.0,,brandon,,2970183.0,nfl,69,,,,,9999999.0,19186.0,Columbus,,RB,#brandonradcliff-NFL-FA-37,12336.0,37.0,,,Brandon Radcliff,brandonradcliff,,['RB'],30533.0,brandon radcliff
[],1629420311214.0,,1.0,Simon,195,,,,True,,Brigham Young,3714df7a-a59f-4f0b-8689-0ba0a5ada62a,Micah,,,7618,,Active,,,{'channel_id': '1116853410520367104'},simon,,,,,,micah,,,nfl,73,,,CAR,,,,Bishop Dunne (TX),,WR,#micahsimon-NFL-CAR-81,15544.0,81.0,,,Micah Simon,micahsimon,,['WR'],,micah simon
[],,,4.0,Pircher,320,,,26.0,True,,Hildesheim,e564d902-3387-40ac-9428-774e367a3f4d,Max,,45b7991e-fd3e-4351-9c5c-de5ec60fcc2f,8016,,Active,,,"{'channel_id': '1113708725937401856', 'rookie_year': '2021'}",pircher,1999-09-07,,,,53C074AEC1CB,max,,,nfl,79,,,MIN,,9999999.0,23066.0,,1284062.0,OL,#maxpircher-NFL-MIN-63,,63.0,,,Max Pircher,maxpircher,,['OL'],,max pircher
[],1760988305291.0,,1.0,Mitchell,205,RWR,4.0,23.0,True,,Texas,190dbc97-2b7c-4023-b6b0-5729b854b60b,Adonai,,caa6d954-d800-4df1-87c7-e1134acb200f,11625,,Active,,,"{'channel_id': '1113708775417606144', 'rookie_year': '2024'}",mitchell,2002-10-08,,,,ABDFEE4C1B2F,adonai,,,nfl,74,,,IND,,209.0,24954.0,Cane Ridge (TN),1285908.0,WR,#adonaimitchell-NFL-IND-10,17668.0,10.0,,,Adonai Mitchell,adonaimitchell,,['WR'],,adonai mitchell
[],,,5.0,Evans,210,,,28.0,False,,Tulsa,2c66f936-9389-43ee-80b1-b438b6deb5a9,Dane,,,4767,652144.0,Active,,,{'override_active': 'false'},evans,1993-11-19,,,,,dane,,2972420.0,nfl,73,,,,,9999999.0,19645.0,Sanger,,QB,#daneevans-NFL-FA-7,12304.0,7.0,,,Dane Evans,daneevans,,['QB'],30907.0,dane evans
