playerName,playerID,slug,positionID,rookie,heightFeet,heightInches,seasonsExperience,pickRound,pickNum,isFeatured,isStartSitFeatured,isTrending,isDevyReturningToSchool,isDevyYearDecrement,oneQBValues,superflexValues,teamLongName,birthday,draftYear,byeWeek,injury,high_school,team_abbr,first_name,birth_city,practice_participation,swish_id,team,injury_body_part,metadata,active,opta_id,news_updated,injury_start_date,stats_id,depth_chart_position,status,rotoworld_id,number,gsis_id,last_name,pandascore_id,full_name,birth_date,age,team_changed_at,search_rank,search_last_name,birth_state,hashtag,college,competitions,player_id,depth_chart_order,injury_notes,fantasy_positions,practice_description,weight,yahoo_id,search_first_name,birth_country,oddsjam_id,sportradar_id,years_exp,position,rotowire_id,height,search_full_name,espn_id,sport,fantasy_data_id,injury_status,norm_name
Brock Bowers,1612,brock-bowers-1612,4,False,6,4,1,1,13,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 19900, 'traded': 17906, 'cut': 16258, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 9764, 'rank': 3, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'tepp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'teppp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 26.0, 'tradeCount': 37, 'value': 8828, 'rank': 6, 'positionalRank': 1, 'history': [], 'overallTier': 2, 'positionalTier': 1}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 24603, 'traded': 24098, 'cut': 21758, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 9062, 'rank': 6, 'positionalRank': 1, 'history': [], 'overallTier': 2, 'positionalTier': 1}, 'tepp': {'value': 9903, 'rank': 4, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'teppp': {'value': 9999, 'rank': 2, 'positionalRank': 1, 'history': [], 'overallTier': 1, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 26.0, 'tradeCount': 82, 'value': 8188, 'rank': 11, 'positionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 1}",Las Vegas Raiders,1039755600,2024,8.0,{'injuryCode': 1},Napa (CA),,Brock,,,1285917.0,LV,,"{'channel_id': '1113708771814699008', 'rookie_year': '2024'}",True,,1754163359215.0,,,TE,Active,,89.0,,Bowers,,Brock Bowers,2002-12-13,22.0,,15.0,bowers,,#brockbowers-NFL-LV-89,Georgia,[],11604,1.0,,['TE'],,235,,brock,,890CB831F75E,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,1.0,TE,17693.0,76,brockbowers,,nfl,,,brock bowers
Ashton Jeanty,1742,ashton-jeanty-1742,2,True,5,8,0,1,6,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 4907, 'traded': 4895, 'cut': 4876, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 8406, 'rank': 8, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'tepp': {'value': 8406, 'rank': 9, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'teppp': {'value': 8406, 'rank': 9, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 14.0, 'tradeCount': 20, 'value': 8406, 'rank': 8, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 2, 'rookieTier': 1, 'rookiePositionalTier': 1}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'rookieTrend': 0, 'rookiePositionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 6528, 'traded': 6622, 'cut': 6535, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7825, 'rank': 12, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 3, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'tepp': {'value': 7825, 'rank': 13, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'teppp': {'value': 7825, 'rank': 13, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 5, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 30.0, 'tradeCount': 92, 'value': 7825, 'rank': 12, 'positionalRank': 3, 'rookieRank': 1, 'rookiePositionalRank': 1, 'history': [], 'overallTier': 4, 'positionalTier': 1, 'rookieTier': 1, 'rookiePositionalTier': 1}",Las Vegas Raiders,1070341200,2025,8.0,{'injuryCode': 1},Lone Star (TX),,Ashton,,,,LV,,"{'channel_id': '1221352964547944448', 'rookie_year': '0', 'source_id': '792d3cd0-8f56-11ec-9f33-1965c9c46e44'}",True,,1748019328775.0,,,RB,Active,,2.0,,Jeanty,,Ashton Jeanty,2003-12-02,21.0,,11.0,jeanty,,#ashtonjeanty-NFL-LV-2,Boise State,[],12527,1.0,,['RB'],,208,,ashton,,68B73F2163030874,320fc4b7-76c7-43af-bbfd-1a22ba8f78cb,0.0,RB,18487.0,68,ashtonjeanty,,nfl,,,ashton jeanty
Brian Thomas Jr.,1589,brian-thomas-jr-1589,3,False,6,2,1,1,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 17816, 'traded': 18747, 'cut': 15823, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 8272, 'rank': 9, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}, 'tepp': {'value': 8272, 'rank': 10, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}, 'teppp': {'value': 8272, 'rank': 10, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 8272, 'rank': 9, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 23262, 'traded': 23471, 'cut': 20749, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7721, 'rank': 13, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 1}, 'tepp': {'value': 7721, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'teppp': {'value': 7721, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 47.0, 'tradeCount': 145, 'value': 7721, 'rank': 13, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 1}",Jacksonville Jaguars,1034049600,2024,8.0,"{'injuryName': 'Questionable', 'injuryCode': 2, 'injuryArea': 'Illness', 'injuryReturn': 'Aug 9, 2025'}",Walker (LA),,Brian,,,1286064.0,JAX,Illness,"{'channel_id': '1113708888835780608', 'rookie_year': '2024'}",True,,1754493946840.0,,,LWR,Active,,7.0,,Thomas,,Brian Thomas,2002-10-08,22.0,,13.0,thomas,,#brianthomas-NFL-JAX-7,LSU,[],11631,1.0,,['WR'],,209,,brian,,8542FBE776C7,271a233e-68b3-4261-a3aa-7667eaf9d3cc,1.0,WR,17716.0,74,brianthomas,,nfl,,Questionable,brian thomas
Jalen Hurts,595,jalen-hurts-595,1,False,6,1,5,2,21,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 3, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 19261, 'traded': 20153, 'cut': 18904, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6337, 'rank': 32, 'positionalRank': 5, 'history': [], 'overallTier': 9, 'positionalTier': 2}, 'tepp': {'value': 6337, 'rank': 35, 'positionalRank': 5, 'history': [], 'overallTier': 8, 'positionalTier': 2}, 'teppp': {'value': 6337, 'rank': 35, 'positionalRank': 5, 'history': [], 'overallTier': 10, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 58, 'value': 6337, 'rank': 31, 'positionalRank': 5, 'history': [], 'overallTier': 8, 'positionalTier': 2}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 83249, 'traded': 70423, 'cut': 76669, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7715, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 3, 'positionalTier': 2}, 'tepp': {'value': 7715, 'rank': 15, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'teppp': {'value': 7715, 'rank': 15, 'positionalRank': 5, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 34.0, 'tradeCount': 106, 'value': 7715, 'rank': 14, 'positionalRank': 5, 'history': [], 'overallTier': 4, 'positionalTier': 2}",Philadelphia Eagles,902466000,2020,9.0,{'injuryCode': 1},Channelview (TX),,Jalen,,,913271.0,PHI,,"{'channel_id': '1113708715887849472', 'rookie_year': '2020'}",True,,1753305330454.0,,,QB,Active,,1.0,,Hurts,,Jalen Hurts,1998-08-07,27.0,,14.0,hurts,,#jalenhurts-NFL-PHI-1,Oklahoma,[],6904,1.0,,['QB'],,223,32723.0,jalen,,E3F53FF48C95,64bd0f02-6a5d-407e-98f1-fd02048ea21d,5.0,QB,14416.0,73,jalenhurts,4040715.0,nfl,21831.0,,jalen hurts
Puka Nacua,1426,puka-nacua-1426,3,False,6,2,2,5,42,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 18811, 'traded': 20254, 'cut': 19915, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7933, 'rank': 10, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'tepp': {'value': 7933, 'rank': 11, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'teppp': {'value': 7933, 'rank': 11, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 48.0, 'tradeCount': 67, 'value': 7933, 'rank': 10, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 1, 'kept': 30485, 'traded': 31869, 'cut': 33572, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7361, 'rank': 15, 'positionalRank': 6, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'tepp': {'value': 7361, 'rank': 16, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'teppp': {'value': 7361, 'rank': 16, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 45.0, 'tradeCount': 139, 'value': 7361, 'rank': 15, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 1}",Los Angeles Rams,991112400,2023,8.0,{'injuryCode': 1},Orem (UT),,Puka,,,1162128.0,LAR,,"{'channel_id': '1113708701430083584', 'rookie_year': '2023'}",True,,1753203934146.0,,,RWR,Active,,12.0,,Nacua,,Puka Nacua,2001-05-29,24.0,,7.0,nacua,,#pukanacua-NFL-LAR-12,BYU,[],9493,1.0,,['WR'],,212,,puka,,3EFD62DFAF78,111be44d-7bc2-4cad-934d-c9e946293b2f,2.0,WR,16790.0,74,pukanacua,,nfl,,,puka nacua
Amon-Ra St. Brown,1010,amon-ra-st-brown-1010,3,False,6,0,4,4,7,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 39749, 'traded': 39616, 'cut': 41668, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7914, 'rank': 11, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'tepp': {'value': 7914, 'rank': 12, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}, 'teppp': {'value': 7914, 'rank': 12, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 53.0, 'tradeCount': 74, 'value': 7914, 'rank': 11, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': -1, 'kept': 58275, 'traded': 64505, 'cut': 65930, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7346, 'rank': 16, 'positionalRank': 7, 'history': [], 'overallTier': 4, 'positionalTier': 1}, 'tepp': {'value': 7346, 'rank': 17, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 1}, 'teppp': {'value': 7346, 'rank': 17, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 61.0, 'tradeCount': 189, 'value': 7346, 'rank': 16, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 1}",Detroit Lions,940741200,2021,8.0,{'injuryCode': 1},Mater Dei (CA),,Amon-Ra,,,1127106.0,DET,,"{'channel_id': '1113708810284855296', 'rookie_year': '2021'}",True,,1753119325430.0,,,SWR,Active,,14.0,,St. Brown,,Amon-Ra St. Brown,1999-10-24,25.0,,7.0,stbrown,,#amonrastbrown-NFL-DET-14,USC,[],7547,1.0,,['WR'],,202,,amonra,,D8CD5325EF95,26ef0447-29b8-4dd1-9831-dcbf8132bb74,4.0,WR,15332.0,72,amonrastbrown,,nfl,,,amonra st brown
Drake London,1268,drake-london-1268,3,False,6,4,3,1,8,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 29952, 'traded': 34084, 'cut': 26735, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7273, 'rank': 16, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'tepp': {'value': 7273, 'rank': 16, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 4}, 'teppp': {'value': 7273, 'rank': 19, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'rawLiquidity': 0.0, 'stdLiquidity': 65.0, 'tradeCount': 91, 'value': 7273, 'rank': 15, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 4}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 47531, 'traded': 52845, 'cut': 46039, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6641, 'rank': 18, 'positionalRank': 8, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6641, 'rank': 18, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6641, 'rank': 19, 'positionalRank': 8, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 67.0, 'tradeCount': 208, 'value': 6641, 'rank': 17, 'positionalRank': 8, 'history': [], 'overallTier': 6, 'positionalTier': 2}",Atlanta Falcons,995950800,2022,5.0,{'injuryCode': 1},Moorpark (CA),,Drake,,,1178741.0,ATL,,"{'channel_id': '1113708859333046272', 'rookie_year': '2022'}",True,,1746028232784.0,,,RWR,Active,,5.0,,London,,Drake London,2001-07-24,24.0,,17.0,london,,#drakelondon-NFL-ATL-5,USC,[],8112,1.0,,['WR'],,215,,drake,,F0721E946355,5053f9ae-15d9-4730-833d-484886b6f890,3.0,WR,15868.0,76,drakelondon,,nfl,,,drake london
Patrick Mahomes,272,patrick-mahomes-272,1,False,6,2,8,1,10,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 23436, 'traded': 26455, 'cut': 21431, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5518, 'rank': 59, 'positionalRank': 6, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5518, 'rank': 60, 'positionalRank': 6, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5518, 'rank': 61, 'positionalRank': 6, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 57, 'value': 5518, 'rank': 57, 'positionalRank': 6, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 153999, 'traded': 41724, 'cut': 63139, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6553, 'rank': 19, 'positionalRank': 6, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6553, 'rank': 19, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6553, 'rank': 20, 'positionalRank': 6, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 122, 'value': 6553, 'rank': 18, 'positionalRank': 6, 'history': [], 'overallTier': 6, 'positionalTier': 3}",Kansas City Chiefs,811314000,2017,10.0,{'injuryCode': 1},Whitehouse (TX),,Patrick,,,839031.0,KC,,"{'channel_id': '1113708747563233280', 'rookie_year': '2017'}",True,,1745435713219.0,,839031.0,QB,Active,12142.0,15.0,00-0033873,Mahomes,,Patrick Mahomes,1995-09-17,29.0,,22.0,mahomes,,#patrickmahomes-NFL-KC-15,Texas Tech,[],4046,1.0,,['QB'],,225,30123.0,patrick,,B671C99CB711,11cad59d-90dd-449c-a839-dddaba4fe16c,8.0,QB,11839.0,74,patrickmahomes,3139477.0,nfl,18890.0,,patrick mahomes
Trey McBride,1253,trey-mcbride-1253,4,False,6,4,3,2,23,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 25865, 'traded': 24801, 'cut': 22951, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7888, 'rank': 12, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'tepp': {'value': 8623, 'rank': 8, 'positionalRank': 2, 'history': [], 'overallTier': 3, 'positionalTier': 2}, 'teppp': {'value': 9358, 'rank': 6, 'positionalRank': 2, 'history': [], 'overallTier': 2, 'positionalTier': 1}, 'rawLiquidity': 0.0, 'stdLiquidity': 43.0, 'tradeCount': 60, 'value': 7117, 'rank': 18, 'positionalRank': 2, 'history': [], 'overallTier': 5, 'positionalTier': 2}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': 1, 'positional7DayTrend': 0, 'kept': 38913, 'traded': 38357, 'cut': 34852, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7246, 'rank': 17, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'tepp': {'value': 7923, 'rank': 12, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'teppp': {'value': 8600, 'rank': 9, 'positionalRank': 2, 'history': [], 'overallTier': 4, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 41.0, 'tradeCount': 126, 'value': 6533, 'rank': 19, 'positionalRank': 2, 'history': [], 'overallTier': 6, 'positionalTier': 2}",Arizona Cardinals,943246800,2022,8.0,{'injuryCode': 1},Fort Morgan (CO),,Trey,,,1108161.0,ARI,,"{'channel_id': '1113708846951460864', 'rookie_year': '2022'}",True,,1743719761658.0,,,TE,Active,,85.0,,McBride,,Trey McBride,1999-11-22,25.0,,22.0,mcbride,,#treymcbride-NFL-ARI-85,Colorado State,[],8130,1.0,,['TE'],,246,,trey,,4F01DA934E52,734d54cc-c869-4e2f-a60f-c59c493f5110,3.0,TE,15902.0,76,treymcbride,,nfl,,,trey mcbride
Nico Collins,1040,nico-collins-1040,3,False,6,4,4,3,25,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': -1, 'positionalTrend': -1, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 30679, 'traded': 31334, 'cut': 27926, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 7238, 'rank': 17, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'tepp': {'value': 7238, 'rank': 17, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 4}, 'teppp': {'value': 7238, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 4}, 'rawLiquidity': 0.0, 'stdLiquidity': 48.0, 'tradeCount': 67, 'value': 7238, 'rank': 16, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 4}","{'startSitValue': 0, 'overallTrend': 1, 'positionalTrend': 0, 'overall7DayTrend': -1, 'positional7DayTrend': 0, 'kept': 43738, 'traded': 45960, 'cut': 41781, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 5, 'positionalTier': 2}, 'tepp': {'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 2}, 'teppp': {'value': 6526, 'rank': 21, 'positionalRank': 9, 'history': [], 'overallTier': 7, 'positionalTier': 2}, 'rawLiquidity': 0.0, 'stdLiquidity': 57.0, 'tradeCount': 176, 'value': 6526, 'rank': 20, 'positionalRank': 9, 'history': [], 'overallTier': 6, 'positionalTier': 2}",Houston Texans,921819600,2021,6.0,{'injuryCode': 1},Clay-Chalkville (AL),,Nico,,,1074698.0,HOU,,"{'channel_id': '1113708788407365632', 'injury_override_regular_2024_10': 'Out', 'rookie_year': '2021'}",True,,1741196144900.0,,,LWR,Active,,12.0,,Collins,,Nico Collins,1999-03-19,26.0,,12.0,collins,,#nicocollins-NFL-HOU-12,Michigan,[],7569,1.0,,['WR'],,222,,nico,,BF7307FF6714,bd56a50c-5fae-4ee2-8363-f74ae07b6887,4.0,WR,15200.0,76,nicocollins,,nfl,,,nico collins
Drake Maye,1551,drake-maye-1551,1,False,6,4,1,1,3,False,False,False,False,False,"{'startSitValue': 0, 'overallTrend': 0, 'positionalTrend': 1, 'overall7DayTrend': -2, 'positional7DayTrend': 0, 'kept': 5649, 'traded': 5758, 'cut': 4053, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 5411, 'rank': 65, 'positionalRank': 7, 'history': [], 'overallTier': 11, 'positionalTier': 3}, 'tepp': {'value': 5411, 'rank': 66, 'positionalRank': 7, 'history': [], 'overallTier': 10, 'positionalTier': 3}, 'teppp': {'value': 5411, 'rank': 67, 'positionalRank': 7, 'history': [], 'overallTier': 12, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 31.0, 'tradeCount': 44, 'value': 5411, 'rank': 64, 'positionalRank': 7, 'history': [], 'overallTier': 8, 'positionalTier': 3}","{'startSitValue': 0, 'overallTrend': -2, 'positionalTrend': 0, 'overall7DayTrend': 0, 'positional7DayTrend': 0, 'kept': 21869, 'traded': 24071, 'cut': 17084, 'diff': 0, 'isOutThisWeek': False, 'tep': {'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 5, 'positionalTier': 3}, 'tepp': {'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 3}, 'teppp': {'value': 6505, 'rank': 22, 'positionalRank': 7, 'history': [], 'overallTier': 7, 'positionalTier': 3}, 'rawLiquidity': 0.0, 'stdLiquidity': 39.0, 'tradeCount': 120, 'value': 6505, 'rank': 21, 'positionalRank': 7, 'history': [], 'overallTier': 6, 'positionalTier': 3}",New England Patriots,1030680000,2024,14.0,{'injuryCode': 1},Myers Park (NC),,Drake,,,1286803.0,NE,,"{'channel_id': '1113708795525099520', 'rookie_year': '2024'}",True,,1753519856979.0,,,QB,Active,,10.0,,Maye,,Drake Maye,2002-08-30,22.0,,54.0,maye,,#drakemaye-NFL-NE-10,North Carolina,[],11564,1.0,,['QB'],,225,,drake,,6D0BFFA64D78,d0c0630e-8925-4b81-a32b-e4146d95f01f,1.0,QB,17673.0,76,drakemaye,,nfl,,,drake maye
